label,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_ankle_angle,right_ankle_angle,torso_to_horizontal,shoulder_width,hip_width,knee_width,ankle_width,left_femur_length,right_femur_length,left_tibia_length,right_tibia_length,left_torso_length,right_torso_length,left_arm_length,right_arm_length,hip_to_ankle_center,knee_to_ankle_ratio_left,knee_to_ankle_ratio_right,knee_forward_left,knee_forward_right
squat_good,67.60182293804439,67.8960734529826,64.92777690787466,70.90562290054432,53.69535973192763,52.760870777018646,150.87625001917078,0.804962158203125,1.1950374841690063,0.5988621115684509,1.4880152940750122,8.753334045410156,7.76038932800293,9.281265258789062,8.385405540466309,12.499765396118164,10.722043991088867,13.82208251953125,12.109052658081055,9.535297393798828,1.0603118937685048,1.0805391463633016,8.061407089233398,7.365644931793213
squat_good,86.14356785328539,86.41156956330339,83.32564778930549,88.33487648526626,45.989067911667576,46.64824116142473,118.11400207443327,1.3803935050964355,0.6196063160896301,1.0817465782165527,1.6651513576507568,7.677387237548828,7.031827449798584,7.916361331939697,7.065561294555664,10.388777732849121,9.158557891845703,4.071193218231201,4.956298828125,10.149723052978516,1.0311268737488215,1.0047971654880241,3.724268674850464,3.196445941925049
squat_good,79.05981551622331,73.92122935104285,71.06157379162204,74.82053870167123,50.66975750508348,54.3607019244685,102.44913075475158,1.1968438625335693,0.8031561374664307,1.193967580795288,1.9399678707122803,6.869345188140869,6.329699993133545,6.829950332641602,6.113729953765869,9.749884605407715,8.69667911529541,4.146890163421631,4.9390549659729,8.10094165802002,0.9942649774199355,0.9658797406699051,0.9026293754577637,1.043128490447998
squat_good,72.66534896758742,74.86025169222347,70.12441849790525,68.17150778878312,49.112717752825404,48.581513098278194,57.852663205279676,0.39601612091064453,1.6039831638336182,2.400775194168091,3.7462918758392334,11.970824241638184,10.279783248901367,13.460774421691895,11.438797950744629,16.47574234008789,15.083833694458008,8.105520248413086,7.8613080978393555,14.162483215332031,1.124465034780661,1.1127468897965567,7.5695013999938965,7.2528605461120605
squat_good,86.57725795331554,88.22800883103895,85.5625628697591,90.7097369174537,47.21662116328427,48.9428014044251,136.6582876953731,1.5104751586914062,0.48952516913414,0.5820743441581726,0.8028101325035095,5.114170551300049,5.005813121795654,5.029904842376709,4.512973785400391,7.570164203643799,6.290052890777588,6.592616081237793,6.083785533905029,6.793109893798828,0.9835229013970173,0.9015464169455667,3.729050397872925,3.272824287414551
squat_good,45.09186503090853,44.6332619896401,48.94254325221489,50.129249619141106,61.69983626596976,71.35791626830357,74.01972229060799,1.1818091869354248,0.81819087266922,1.2713878154754639,2.6026813983917236,7.491710186004639,6.537206172943115,8.145904541015625,6.201406478881836,10.88331127166748,10.397433280944824,5.403445720672607,7.019308090209961,5.392664432525635,1.0873222870941812,0.9486323922161857,1.2566094398498535,1.4889271259307861
squat_good,72.51525242877199,69.20925584196094,68.6233837959826,70.66671542271818,47.51229610645552,50.06931295784938,127.90748215299794,0.7787675857543945,1.2212324142456055,1.4241713285446167,2.7584314346313477,7.415728569030762,6.385942459106445,8.706578254699707,7.263948917388916,11.064764976501465,9.390504837036133,5.374488353729248,7.784338474273682,8.687238693237305,1.1740690074594589,1.1374903276085888,5.145873546600342,4.346717834472656
squat_good,67.80939801921033,69.02213144972238,67.00499560471154,72.40380478593084,51.75552223467203,49.810873322525275,112.5737631512071,1.5412383079528809,0.458761990070343,1.169702172279358,1.131329894065857,6.845623016357422,6.051983833312988,7.58146333694458,6.940155982971191,9.551036834716797,8.692056655883789,3.485175132751465,4.235917568206787,7.733904838562012,1.107490466731578,1.146757001896186,3.1950082778930664,2.6545538902282715
squat_good,89.87143385398016,91.43256105323924,88.35639542833118,92.6809224064099,45.99900551207958,46.885071865562686,107.69853100608547,1.3312304019927979,0.6687695980072021,1.151469111442566,1.811280369758606,7.689835071563721,7.134161472320557,7.4434814453125,6.4990739822387695,10.436792373657227,9.420384407043457,5.866772174835205,6.286494731903076,10.224169731140137,0.9679636049509278,0.9109792505362988,2.414980411529541,1.7806777954101562
squat_good,50.238215846892636,48.97263607097614,45.30984789474691,46.07659262960919,62.15360737131456,68.29763001543935,100.17894292904671,0.6737829446792603,1.3262170553207397,1.3559540510177612,2.587102174758911,8.080592155456543,7.399430751800537,8.449776649475098,7.0787858963012695,11.238423347473145,9.793853759765625,5.544858932495117,6.0331711769104,6.50185489654541,1.0456876725403825,0.956666151367469,1.0195536613464355,0.6606888771057129
squat_good,51.24604257697109,44.20844502582632,47.496015584663716,36.1810264455316,59.8503883783612,62.89384571467041,84.06831085363125,0.7055707573890686,1.2944293022155762,2.852933168411255,2.538083076477051,7.211358070373535,7.2805328369140625,7.780608177185059,7.817209243774414,10.34327507019043,9.192689895629883,4.889325141906738,4.785371780395508,6.084615230560303,1.0789378397686744,1.0737137439207105,1.2047429084777832,2.0008649826049805
squat_good,88.1742245717819,87.4714951821634,78.09626350252829,88.28906584177193,46.8914012955182,46.80304346341524,92.62078174749828,0.7585732936859131,1.2414265871047974,0.9552738666534424,1.7603801488876343,6.496509552001953,5.672965049743652,6.285048007965088,5.571786403656006,8.716257095336914,7.4709792137146,3.8618416786193848,4.049297332763672,8.329813003540039,0.9674498267424961,0.9821645951693614,0.44913578033447266,0.046839237213134766
